call_id,call_date,organizer_email,duration_minutes,participant_count,call_type,department
TEAMS-010955,2020-07-03 13:38:00,U0192@acmecorp.com,21,5,video,Legal
TEAMS-010956,2020-07-03 09:21:00,U0080@acmecorp.com,49,2,video,Legal
TEAMS-010957,2020-07-03 10:23:00,U0065@acmecorp.com,27,2,audio,IT
TEAMS-010958,2020-07-03 11:04:00,U0026@acmecorp.com,50,8,video,Operations
TEAMS-010959,2020-07-03 11:36:00,U0042@acmecorp.com,73,3,video,Sales
TEAMS-010960,2020-07-03 15:21:00,U0053@acmecorp.com,26,2,audio,Finance
TEAMS-010961,2020-07-03 08:52:00,U0161@acmecorp.com,58,9,audio,Marketing
TEAMS-010962,2020-07-03 14:46:00,U0182@acmecorp.com,5,5,audio,Sales
TEAMS-010963,2020-07-06 16:04:00,U0086@acmecorp.com,21,4,video,Engineering
TEAMS-010964,2020-07-06 12:14:00,U0045@acmecorp.com,14,3,screen_share,Operations
TEAMS-010965,2020-07-06 14:49:00,U0111@acmecorp.com,47,5,audio,Operations
TEAMS-010966,2020-07-06 16:33:00,U0120@acmecorp.com,27,2,audio,Engineering
TEAMS-010967,2020-07-06 09:24:00,U0100@acmecorp.com,46,9,video,Sales
TEAMS-010968,2020-07-06 10:25:00,U0158@acmecorp.com,22,6,video,Marketing
TEAMS-010969,2020-07-06 11:23:00,U0197@acmecorp.com,21,4,video,Legal
TEAMS-010970,2020-07-06 10:17:00,U0165@acmecorp.com,38,4,screen_share,Marketing
TEAMS-010971,2020-07-06 18:42:00,U0153@acmecorp.com,21,5,screen_share,Engineering
TEAMS-010972,2020-07-06 08:29:00,U0013@acmecorp.com,35,2,video,Human Resources
TEAMS-010973,2020-07-06 16:35:00,U0145@acmecorp.com,5,4,video,Marketing
TEAMS-010974,2020-07-06 13:56:00,U0175@acmecorp.com,22,3,video,Operations
TEAMS-010975,2020-07-06 13:22:00,U0171@acmecorp.com,10,5,screen_share,Finance
TEAMS-010976,2020-07-06 16:25:00,U0122@acmecorp.com,39,2,video,Sales
TEAMS-010977,2020-07-06 12:05:00,U0099@acmecorp.com,25,5,video,Finance
TEAMS-010978,2020-07-06 11:32:00,U0126@acmecorp.com,5,2,screen_share,Human Resources
TEAMS-010979,2020-07-06 12:01:00,U0131@acmecorp.com,46,2,screen_share,Marketing
TEAMS-010980,2020-07-06 12:06:00,U0181@acmecorp.com,43,4,video,Sales
TEAMS-010981,2020-07-06 12:52:00,U0147@acmecorp.com,58,4,video,IT
TEAMS-010982,2020-07-06 10:55:00,U0023@acmecorp.com,65,3,video,Engineering
TEAMS-010983,2020-07-06 16:57:00,U0049@acmecorp.com,46,9,screen_share,Sales
TEAMS-010984,2020-07-06 12:32:00,U0087@acmecorp.com,59,3,video,Engineering
TEAMS-010985,2020-07-06 14:44:00,U0167@acmecorp.com,26,4,video,Engineering
TEAMS-010986,2020-07-06 15:45:00,U0060@acmecorp.com,15,2,video,Marketing
TEAMS-010987,2020-07-06 15:33:00,U0049@acmecorp.com,27,3,video,Sales
TEAMS-010988,2020-07-06 11:25:00,U0020@acmecorp.com,12,2,audio,Engineering
TEAMS-010989,2020-07-06 12:31:00,U0103@acmecorp.com,71,6,screen_share,Engineering
TEAMS-010990,2020-07-06 11:05:00,U0120@acmecorp.com,50,2,video,Engineering
TEAMS-010991,2020-07-06 16:26:00,U0176@acmecorp.com,5,2,video,Sales
TEAMS-010992,2020-07-06 13:30:00,U0045@acmecorp.com,6,2,screen_share,Operations
TEAMS-010993,2020-07-06 10:28:00,U0119@acmecorp.com,48,3,audio,Human Resources
TEAMS-010994,2020-07-06 12:35:00,U0023@acmecorp.com,45,4,video,Engineering
TEAMS-010995,2020-07-06 13:04:00,U0138@acmecorp.com,34,3,video,Operations
TEAMS-010996,2020-07-06 12:42:00,U0023@acmecorp.com,53,2,screen_share,Engineering
TEAMS-010997,2020-07-06 11:11:00,U0161@acmecorp.com,5,2,video,Marketing
TEAMS-010998,2020-07-06 11:34:00,U0107@acmecorp.com,38,3,audio,IT
TEAMS-010999,2020-07-06 15:37:00,U0178@acmecorp.com,39,3,screen_share,Legal
TEAMS-011000,2020-07-06 14:02:00,U0030@acmecorp.com,31,4,video,Legal
TEAMS-011001,2020-07-06 14:29:00,U0062@acmecorp.com,41,8,audio,Engineering
TEAMS-011002,2020-07-06 12:22:00,U0158@acmecorp.com,18,3,screen_share,Marketing
TEAMS-011003,2020-07-06 13:03:00,U0147@acmecorp.com,19,11,screen_share,IT
TEAMS-011004,2020-07-06 10:51:00,U0189@acmecorp.com,60,3,video,IT
TEAMS-011005,2020-07-06 12:32:00,U0178@acmecorp.com,77,6,audio,Legal
TEAMS-011006,2020-07-06 12:18:00,U0017@acmecorp.com,13,2,screen_share,Engineering
TEAMS-011007,2020-07-06 14:00:00,U0023@acmecorp.com,39,2,audio,Engineering
TEAMS-011008,2020-07-06 12:36:00,U0066@acmecorp.com,38,2,video,Sales
TEAMS-011009,2020-07-06 10:35:00,U0016@acmecorp.com,19,5,video,Operations
TEAMS-011010,2020-07-06 15:15:00,U0043@acmecorp.com,38,2,video,Engineering
TEAMS-011011,2020-07-07 14:48:00,U0088@acmecorp.com,17,2,video,IT
TEAMS-011012,2020-07-07 12:50:00,U0103@acmecorp.com,29,2,video,Engineering
TEAMS-011013,2020-07-07 13:33:00,U0184@acmecorp.com,32,4,video,Engineering
TEAMS-011014,2020-07-07 13:26:00,U0147@acmecorp.com,54,2,audio,IT
TEAMS-011015,2020-07-07 11:27:00,U0164@acmecorp.com,53,3,screen_share,Operations
TEAMS-011016,2020-07-07 08:35:00,U0042@acmecorp.com,45,5,screen_share,Sales
TEAMS-011017,2020-07-07 12:24:00,U0048@acmecorp.com,70,2,audio,Finance
TEAMS-011018,2020-07-07 09:46:00,U0133@acmecorp.com,44,2,video,Marketing
TEAMS-011019,2020-07-07 10:52:00,U0175@acmecorp.com,31,4,screen_share,Operations
TEAMS-011020,2020-07-07 08:13:00,U0188@acmecorp.com,69,2,video,Engineering
TEAMS-011021,2020-07-07 10:19:00,U0141@acmecorp.com,43,7,video,Sales
TEAMS-011022,2020-07-07 13:46:00,U0016@acmecorp.com,17,2,screen_share,Operations
TEAMS-011023,2020-07-07 16:16:00,U0078@acmecorp.com,17,2,screen_share,Sales
TEAMS-011024,2020-07-07 10:52:00,U0096@acmecorp.com,10,3,video,Sales
TEAMS-011025,2020-07-07 08:31:00,U0167@acmecorp.com,58,3,video,Engineering
TEAMS-011026,2020-07-07 17:37:00,U0188@acmecorp.com,23,3,video,Engineering
TEAMS-011027,2020-07-07 16:55:00,U0041@acmecorp.com,25,3,video,Operations
TEAMS-011028,2020-07-07 12:14:00,U0197@acmecorp.com,21,4,audio,Legal
TEAMS-011029,2020-07-07 13:23:00,U0072@acmecorp.com,36,2,audio,Operations
TEAMS-011030,2020-07-07 11:53:00,U0198@acmecorp.com,34,4,screen_share,Engineering
TEAMS-011031,2020-07-07 10:48:00,U0087@acmecorp.com,63,10,video,Engineering
TEAMS-011032,2020-07-07 13:54:00,U0126@acmecorp.com,32,5,audio,Human Resources
TEAMS-011033,2020-07-07 08:45:00,U0043@acmecorp.com,5,4,video,Engineering
TEAMS-011034,2020-07-07 15:10:00,U0195@acmecorp.com,51,2,video,Sales
TEAMS-011035,2020-07-07 15:01:00,U0045@acmecorp.com,47,11,video,Operations
TEAMS-011036,2020-07-07 09:33:00,U0126@acmecorp.com,15,2,video,Human Resources
TEAMS-011037,2020-07-07 14:11:00,U0017@acmecorp.com,40,5,video,Engineering
TEAMS-011038,2020-07-07 13:04:00,U0036@acmecorp.com,77,11,video,Sales
TEAMS-011039,2020-07-07 14:56:00,U0081@acmecorp.com,14,4,video,Marketing
TEAMS-011040,2020-07-07 15:23:00,U0164@acmecorp.com,44,2,audio,Operations
TEAMS-011041,2020-07-07 14:48:00,U0117@acmecorp.com,43,4,audio,IT
TEAMS-011042,2020-07-07 09:37:00,U0112@acmecorp.com,48,2,video,Human Resources
TEAMS-011043,2020-07-07 12:39:00,U0051@acmecorp.com,45,4,video,Finance
TEAMS-011044,2020-07-07 11:36:00,U0117@acmecorp.com,5,5,video,IT
TEAMS-011045,2020-07-07 16:18:00,U0120@acmecorp.com,85,3,video,Engineering
TEAMS-011046,2020-07-07 15:26:00,U0184@acmecorp.com,47,10,video,Engineering
TEAMS-011047,2020-07-07 10:14:00,U0039@acmecorp.com,21,2,video,Engineering
TEAMS-011048,2020-07-07 11:40:00,U0015@acmecorp.com,61,6,audio,Operations
TEAMS-011049,2020-07-07 15:30:00,U0181@acmecorp.com,5,4,video,Sales
TEAMS-011050,2020-07-07 15:45:00,U0186@acmecorp.com,45,4,screen_share,Finance
TEAMS-011051,2020-07-07 10:00:00,U0015@acmecorp.com,30,3,video,Operations
TEAMS-011052,2020-07-07 13:22:00,U0049@acmecorp.com,24,2,audio,Sales
TEAMS-011053,2020-07-08 13:35:00,U0186@acmecorp.com,42,9,screen_share,Finance
TEAMS-011054,2020-07-08 12:24:00,U0087@acmecorp.com,50,8,video,Engineering
TEAMS-011055,2020-07-08 13:00:00,U0065@acmecorp.com,43,2,video,IT
TEAMS-011056,2020-07-08 14:23:00,U0185@acmecorp.com,54,3,video,Engineering
TEAMS-011057,2020-07-08 11:00:00,U0124@acmecorp.com,31,8,video,Marketing
TEAMS-011058,2020-07-08 14:13:00,U0126@acmecorp.com,61,4,video,Human Resources
TEAMS-011059,2020-07-08 13:16:00,U0153@acmecorp.com,7,2,audio,Engineering
TEAMS-011060,2020-07-08 14:11:00,U0067@acmecorp.com,37,4,video,Human Resources
TEAMS-011061,2020-07-08 15:19:00,U0002@acmecorp.com,52,14,video,Legal
TEAMS-011062,2020-07-08 09:39:00,U0016@acmecorp.com,22,2,audio,Operations
TEAMS-011063,2020-07-08 16:49:00,U0145@acmecorp.com,48,8,screen_share,Marketing
TEAMS-011064,2020-07-08 15:03:00,U0185@acmecorp.com,31,3,screen_share,Engineering
TEAMS-011065,2020-07-08 14:13:00,U0032@acmecorp.com,36,13,audio,Human Resources
TEAMS-011066,2020-07-08 10:08:00,U0088@acmecorp.com,69,5,screen_share,IT
TEAMS-011067,2020-07-08 12:35:00,U0041@acmecorp.com,17,2,audio,Operations
TEAMS-011068,2020-07-08 12:04:00,U0041@acmecorp.com,27,3,video,Operations
TEAMS-011069,2020-07-08 17:20:00,U0082@acmecorp.com,36,3,video,Human Resources
TEAMS-011070,2020-07-08 09:26:00,U0117@acmecorp.com,20,2,audio,IT
TEAMS-011071,2020-07-08 15:43:00,U0031@acmecorp.com,96,4,audio,Engineering
TEAMS-011072,2020-07-08 13:33:00,U0023@acmecorp.com,70,2,video,Engineering
TEAMS-011073,2020-07-08 10:50:00,U0094@acmecorp.com,19,6,audio,Finance
TEAMS-011074,2020-07-08 13:44:00,U0182@acmecorp.com,20,2,audio,Sales
TEAMS-011075,2020-07-08 15:01:00,U0096@acmecorp.com,71,4,screen_share,Sales
TEAMS-011076,2020-07-08 13:10:00,U0111@acmecorp.com,41,11,video,Operations
TEAMS-011077,2020-07-08 16:41:00,U0167@acmecorp.com,5,3,audio,Engineering
TEAMS-011078,2020-07-08 13:45:00,U0142@acmecorp.com,29,2,video,IT
TEAMS-011079,2020-07-08 08:25:00,U0198@acmecorp.com,37,2,video,Engineering
TEAMS-011080,2020-07-08 16:49:00,U0086@acmecorp.com,48,4,video,Engineering
TEAMS-011081,2020-07-08 11:33:00,U0034@acmecorp.com,31,4,screen_share,Engineering
TEAMS-011082,2020-07-08 11:37:00,U0182@acmecorp.com,47,8,video,Sales
TEAMS-011083,2020-07-08 10:22:00,U0059@acmecorp.com,29,6,video,Engineering
TEAMS-011084,2020-07-08 11:56:00,U0185@acmecorp.com,28,14,audio,Engineering
TEAMS-011085,2020-07-08 15:15:00,U0013@acmecorp.com,33,2,audio,Human Resources
TEAMS-011086,2020-07-08 14:30:00,U0157@acmecorp.com,72,3,screen_share,Engineering
TEAMS-011087,2020-07-08 10:16:00,U0026@acmecorp.com,26,8,video,Operations
TEAMS-011088,2020-07-08 14:54:00,U0175@acmecorp.com,76,3,video,Operations
TEAMS-011089,2020-07-08 12:03:00,U0178@acmecorp.com,35,4,screen_share,Legal
TEAMS-011090,2020-07-08 11:11:00,U0111@acmecorp.com,33,4,screen_share,Operations
TEAMS-011091,2020-07-08 10:49:00,U0007@acmecorp.com,36,2,screen_share,Engineering
TEAMS-011092,2020-07-08 15:05:00,U0192@acmecorp.com,27,4,video,Legal
TEAMS-011093,2020-07-08 11:40:00,U0198@acmecorp.com,5,2,screen_share,Engineering
TEAMS-011094,2020-07-08 12:43:00,U0048@acmecorp.com,5,8,video,Finance
TEAMS-011095,2020-07-08 12:22:00,U0082@acmecorp.com,65,11,audio,Human Resources
TEAMS-011096,2020-07-08 08:45:00,U0112@acmecorp.com,36,3,video,Human Resources
TEAMS-011097,2020-07-08 09:49:00,U0024@acmecorp.com,30,9,audio,Human Resources
TEAMS-011098,2020-07-08 13:45:00,U0155@acmecorp.com,34,2,video,Marketing
TEAMS-011099,2020-07-08 11:25:00,U0032@acmecorp.com,26,3,audio,Human Resources
TEAMS-011100,2020-07-08 17:01:00,U0041@acmecorp.com,68,3,video,Operations
TEAMS-011101,2020-07-09 16:05:00,U0197@acmecorp.com,24,5,video,Legal
TEAMS-011102,2020-07-09 10:10:00,U0157@acmecorp.com,32,2,audio,Engineering
TEAMS-011103,2020-07-09 16:20:00,U0047@acmecorp.com,48,3,audio,Human Resources
TEAMS-011104,2020-07-09 14:51:00,U0017@acmecorp.com,27,2,video,Engineering
TEAMS-011105,2020-07-09 11:11:00,U0036@acmecorp.com,55,14,audio,Sales
TEAMS-011106,2020-07-09 12:18:00,U0099@acmecorp.com,82,5,audio,Finance
TEAMS-011107,2020-07-09 16:22:00,U0167@acmecorp.com,26,6,video,Engineering
TEAMS-011108,2020-07-09 15:21:00,U0049@acmecorp.com,19,2,video,Sales
TEAMS-011109,2020-07-09 10:16:00,U0120@acmecorp.com,56,4,video,Engineering
TEAMS-011110,2020-07-09 12:47:00,U0080@acmecorp.com,58,2,screen_share,Legal
TEAMS-011111,2020-07-09 08:24:00,U0107@acmecorp.com,54,2,video,IT
TEAMS-011112,2020-07-09 14:42:00,U0153@acmecorp.com,19,9,audio,Engineering
TEAMS-011113,2020-07-09 15:27:00,U0153@acmecorp.com,23,4,screen_share,Engineering
TEAMS-011114,2020-07-09 12:43:00,U0034@acmecorp.com,21,2,screen_share,Engineering
TEAMS-011115,2020-07-09 13:59:00,U0134@acmecorp.com,69,3,audio,Human Resources
TEAMS-011116,2020-07-09 09:01:00,U0163@acmecorp.com,5,4,video,Engineering
TEAMS-011117,2020-07-09 10:52:00,U0099@acmecorp.com,34,3,audio,Finance
TEAMS-011118,2020-07-09 12:06:00,U0074@acmecorp.com,45,2,audio,Marketing
TEAMS-011119,2020-07-09 08:03:00,U0043@acmecorp.com,16,13,screen_share,Engineering
TEAMS-011120,2020-07-09 14:00:00,U0176@acmecorp.com,34,6,video,Sales
TEAMS-011121,2020-07-09 15:07:00,U0044@acmecorp.com,34,3,video,IT
TEAMS-011122,2020-07-09 08:53:00,U0138@acmecorp.com,27,5,video,Operations
TEAMS-011123,2020-07-09 09:56:00,U0048@acmecorp.com,46,5,video,Finance
TEAMS-011124,2020-07-09 08:11:00,U0171@acmecorp.com,16,4,audio,Finance
TEAMS-011125,2020-07-09 11:21:00,U0138@acmecorp.com,39,4,screen_share,Operations
TEAMS-011126,2020-07-09 13:27:00,U0064@acmecorp.com,63,2,video,Operations
TEAMS-011127,2020-07-09 13:14:00,U0167@acmecorp.com,52,10,audio,Engineering
TEAMS-011128,2020-07-09 13:50:00,U0112@acmecorp.com,47,2,audio,Human Resources
TEAMS-011129,2020-07-09 14:48:00,U0199@acmecorp.com,5,4,audio,Engineering
TEAMS-011130,2020-07-09 15:47:00,U0096@acmecorp.com,14,3,audio,Sales
TEAMS-011131,2020-07-09 11:20:00,U0020@acmecorp.com,5,4,audio,Engineering
TEAMS-011132,2020-07-09 12:44:00,U0182@acmecorp.com,26,2,video,Sales
TEAMS-011133,2020-07-09 10:17:00,U0099@acmecorp.com,17,3,audio,Finance
TEAMS-011134,2020-07-09 11:22:00,U0137@acmecorp.com,51,5,audio,Engineering
TEAMS-011135,2020-07-09 14:54:00,U0001@acmecorp.com,25,3,audio,Sales
TEAMS-011136,2020-07-09 09:11:00,U0099@acmecorp.com,59,3,audio,Finance
TEAMS-011137,2020-07-09 12:57:00,U0110@acmecorp.com,17,2,audio,IT
TEAMS-011138,2020-07-09 13:30:00,U0145@acmecorp.com,63,2,video,Marketing
TEAMS-011139,2020-07-09 15:38:00,U0199@acmecorp.com,41,3,audio,Engineering
TEAMS-011140,2020-07-09 10:26:00,U0002@acmecorp.com,18,2,audio,Legal
TEAMS-011141,2020-07-09 11:18:00,U0082@acmecorp.com,15,4,screen_share,Human Resources
TEAMS-011142,2020-07-09 13:26:00,U0185@acmecorp.com,39,4,video,Engineering
TEAMS-011143,2020-07-09 13:26:00,U0074@acmecorp.com,39,3,screen_share,Marketing
TEAMS-011144,2020-07-09 10:08:00,U0013@acmecorp.com,46,3,screen_share,Human Resources
TEAMS-011145,2020-07-09 17:39:00,U0044@acmecorp.com,57,4,screen_share,IT
TEAMS-011146,2020-07-09 10:16:00,U0141@acmecorp.com,42,2,audio,Sales
TEAMS-011147,2020-07-09 12:16:00,U0047@acmecorp.com,30,6,audio,Human Resources
TEAMS-011148,2020-07-09 13:34:00,U0163@acmecorp.com,23,5,audio,Engineering
TEAMS-011149,2020-07-09 13:16:00,U0142@acmecorp.com,67,2,video,IT
TEAMS-011150,2020-07-10 08:23:00,U0184@acmecorp.com,5,3,video,Engineering
TEAMS-011151,2020-07-10 14:44:00,U0047@acmecorp.com,36,4,audio,Human Resources
TEAMS-011152,2020-07-10 11:13:00,U0119@acmecorp.com,48,3,audio,Human Resources
TEAMS-011153,2020-07-10 10:54:00,U0112@acmecorp.com,26,5,screen_share,Human Resources
TEAMS-011154,2020-07-10 12:40:00,U0147@acmecorp.com,46,4,video,IT
TEAMS-011155,2020-07-10 15:40:00,U0031@acmecorp.com,42,10,screen_share,Engineering
TEAMS-011156,2020-07-10 13:03:00,U0172@acmecorp.com,41,3,screen_share,Sales
TEAMS-011157,2020-07-10 18:00:00,U0195@acmecorp.com,39,3,audio,Sales
TEAMS-011158,2020-07-10 10:16:00,U0011@acmecorp.com,30,3,video,IT
TEAMS-011159,2020-07-10 17:22:00,U0199@acmecorp.com,27,4,audio,Engineering
TEAMS-011160,2020-07-10 16:43:00,U0031@acmecorp.com,34,4,screen_share,Engineering
TEAMS-011161,2020-07-10 15:51:00,U0094@acmecorp.com,23,4,audio,Finance
TEAMS-011162,2020-07-10 13:29:00,U0155@acmecorp.com,35,2,video,Marketing
TEAMS-011163,2020-07-10 11:49:00,U0182@acmecorp.com,48,5,screen_share,Sales
TEAMS-011164,2020-07-10 08:54:00,U0145@acmecorp.com,47,3,video,Marketing
TEAMS-011165,2020-07-10 10:50:00,U0110@acmecorp.com,23,7,video,IT
TEAMS-011166,2020-07-10 13:16:00,U0067@acmecorp.com,35,2,screen_share,Human Resources
TEAMS-011167,2020-07-10 12:44:00,U0189@acmecorp.com,53,5,video,IT
TEAMS-011168,2020-07-10 18:44:00,U0184@acmecorp.com,41,2,screen_share,Engineering
TEAMS-011169,2020-07-10 13:20:00,U0161@acmecorp.com,72,2,video,Marketing
TEAMS-011170,2020-07-10 08:34:00,U0068@acmecorp.com,6,4,video,Engineering
TEAMS-011171,2020-07-10 14:11:00,U0188@acmecorp.com,37,6,audio,Engineering
TEAMS-011172,2020-07-10 13:21:00,U0111@acmecorp.com,74,4,audio,Operations
TEAMS-011173,2020-07-10 12:01:00,U0179@acmecorp.com,49,3,video,IT
TEAMS-011174,2020-07-10 12:21:00,U0126@acmecorp.com,49,4,screen_share,Human Resources
TEAMS-011175,2020-07-10 11:52:00,U0176@acmecorp.com,57,12,video,Sales
TEAMS-011176,2020-07-10 13:54:00,U0158@acmecorp.com,47,6,video,Marketing
TEAMS-011177,2020-07-10 12:30:00,U0098@acmecorp.com,33,3,audio,Operations
TEAMS-011178,2020-07-10 12:01:00,U0041@acmecorp.com,30,2,video,Operations
TEAMS-011179,2020-07-10 14:00:00,U0068@acmecorp.com,38,4,audio,Engineering
TEAMS-011180,2020-07-10 10:00:00,U0020@acmecorp.com,41,4,audio,Engineering
TEAMS-011181,2020-07-10 13:48:00,U0167@acmecorp.com,24,4,video,Engineering
TEAMS-011182,2020-07-10 10:52:00,U0185@acmecorp.com,7,2,video,Engineering
TEAMS-011183,2020-07-10 10:29:00,U0064@acmecorp.com,31,8,video,Operations
TEAMS-011184,2020-07-10 11:03:00,U0065@acmecorp.com,8,3,video,IT
TEAMS-011185,2020-07-10 13:17:00,U0178@acmecorp.com,57,2,video,Legal
TEAMS-011186,2020-07-10 16:22:00,U0147@acmecorp.com,31,2,video,IT
TEAMS-011187,2020-07-10 14:28:00,U0039@acmecorp.com,29,3,video,Engineering
TEAMS-011188,2020-07-10 09:20:00,U0059@acmecorp.com,18,3,screen_share,Engineering
TEAMS-011189,2020-07-10 09:49:00,U0062@acmecorp.com,35,4,video,Engineering
TEAMS-011190,2020-07-10 12:06:00,U0025@acmecorp.com,54,7,video,Legal
TEAMS-011191,2020-07-10 13:00:00,U0002@acmecorp.com,85,2,video,Legal
TEAMS-011192,2020-07-10 08:50:00,U0049@acmecorp.com,25,3,video,Sales
TEAMS-011193,2020-07-10 13:48:00,U0099@acmecorp.com,36,4,screen_share,Finance
TEAMS-011194,2020-07-10 09:26:00,U0030@acmecorp.com,26,4,audio,Legal
TEAMS-011195,2020-07-10 08:22:00,U0064@acmecorp.com,53,3,video,Operations
TEAMS-011196,2020-07-13 12:19:00,U0059@acmecorp.com,35,3,screen_share,Engineering
TEAMS-011197,2020-07-13 12:36:00,U0030@acmecorp.com,34,2,video,Legal
TEAMS-011198,2020-07-13 11:17:00,U0015@acmecorp.com,46,2,screen_share,Operations
TEAMS-011199,2020-07-13 14:32:00,U0067@acmecorp.com,22,2,video,Human Resources
TEAMS-011200,2020-07-13 09:21:00,U0110@acmecorp.com,5,3,video,IT
TEAMS-011201,2020-07-13 15:14:00,U0003@acmecorp.com,28,2,audio,Finance
TEAMS-011202,2020-07-13 13:53:00,U0032@acmecorp.com,20,6,video,Human Resources
TEAMS-011203,2020-07-13 12:39:00,U0082@acmecorp.com,44,2,audio,Human Resources
TEAMS-011204,2020-07-13 10:30:00,U0053@acmecorp.com,35,8,video,Finance
TEAMS-011205,2020-07-13 13:14:00,U0181@acmecorp.com,35,3,audio,Sales
TEAMS-011206,2020-07-13 11:01:00,U0079@acmecorp.com,25,2,video,Sales
TEAMS-011207,2020-07-13 10:51:00,U0060@acmecorp.com,9,3,video,Marketing
TEAMS-011208,2020-07-13 10:38:00,U0017@acmecorp.com,20,2,video,Engineering
TEAMS-011209,2020-07-13 17:43:00,U0086@acmecorp.com,47,2,audio,Engineering
TEAMS-011210,2020-07-13 09:42:00,U0124@acmecorp.com,86,8,audio,Marketing
TEAMS-011211,2020-07-13 09:30:00,U0082@acmecorp.com,16,14,audio,Human Resources
TEAMS-011212,2020-07-13 14:38:00,U0127@acmecorp.com,59,3,audio,Marketing
TEAMS-011213,2020-07-13 12:37:00,U0023@acmecorp.com,21,4,video,Engineering
TEAMS-011214,2020-07-13 15:02:00,U0192@acmecorp.com,36,3,audio,Legal
TEAMS-011215,2020-07-13 14:12:00,U0047@acmecorp.com,24,2,audio,Human Resources
TEAMS-011216,2020-07-13 11:08:00,U0175@acmecorp.com,81,2,audio,Operations
TEAMS-011217,2020-07-13 13:27:00,U0078@acmecorp.com,53,3,screen_share,Sales
TEAMS-011218,2020-07-13 18:56:00,U0002@acmecorp.com,16,4,screen_share,Legal
TEAMS-011219,2020-07-13 10:12:00,U0118@acmecorp.com,20,2,audio,IT
TEAMS-011220,2020-07-13 13:03:00,U0188@acmecorp.com,65,3,video,Engineering
TEAMS-011221,2020-07-13 11:45:00,U0065@acmecorp.com,26,6,video,IT
TEAMS-011222,2020-07-13 15:39:00,U0197@acmecorp.com,20,9,screen_share,Legal
TEAMS-011223,2020-07-13 14:07:00,U0043@acmecorp.com,38,10,video,Engineering
TEAMS-011224,2020-07-13 09:59:00,U0138@acmecorp.com,17,5,video,Operations
TEAMS-011225,2020-07-13 13:51:00,U0034@acmecorp.com,52,4,video,Engineering
TEAMS-011226,2020-07-13 10:02:00,U0133@acmecorp.com,39,2,video,Marketing
TEAMS-011227,2020-07-13 16:54:00,U0087@acmecorp.com,28,4,video,Engineering
TEAMS-011228,2020-07-13 15:18:00,U0053@acmecorp.com,37,2,video,Finance
TEAMS-011229,2020-07-13 11:55:00,U0178@acmecorp.com,40,3,video,Legal
TEAMS-011230,2020-07-13 14:46:00,U0088@acmecorp.com,52,3,audio,IT
TEAMS-011231,2020-07-13 10:12:00,U0076@acmecorp.com,53,5,screen_share,Engineering
TEAMS-011232,2020-07-13 12:38:00,U0157@acmecorp.com,44,6,screen_share,Engineering
TEAMS-011233,2020-07-13 10:02:00,U0036@acmecorp.com,27,3,video,Sales
TEAMS-011234,2020-07-13 11:06:00,U0016@acmecorp.com,28,4,video,Operations
TEAMS-011235,2020-07-13 10:25:00,U0111@acmecorp.com,34,8,audio,Operations
TEAMS-011236,2020-07-13 10:46:00,U0011@acmecorp.com,28,4,video,IT
TEAMS-011237,2020-07-13 11:31:00,U0045@acmecorp.com,5,5,audio,Operations
TEAMS-011238,2020-07-14 13:31:00,U0047@acmecorp.com,47,2,audio,Human Resources
TEAMS-011239,2020-07-14 11:38:00,U0011@acmecorp.com,13,8,screen_share,IT
TEAMS-011240,2020-07-14 09:32:00,U0142@acmecorp.com,5,4,audio,IT
TEAMS-011241,2020-07-14 11:14:00,U0179@acmecorp.com,31,2,screen_share,IT
TEAMS-011242,2020-07-14 11:16:00,U0039@acmecorp.com,49,12,audio,Engineering
TEAMS-011243,2020-07-14 15:09:00,U0178@acmecorp.com,15,10,video,Legal
TEAMS-011244,2020-07-14 08:23:00,U0107@acmecorp.com,10,2,video,IT
TEAMS-011245,2020-07-14 09:51:00,U0042@acmecorp.com,5,2,audio,Sales
TEAMS-011246,2020-07-14 18:01:00,U0015@acmecorp.com,48,2,video,Operations
TEAMS-011247,2020-07-14 15:59:00,U0013@acmecorp.com,13,3,video,Human Resources
TEAMS-011248,2020-07-14 12:05:00,U0185@acmecorp.com,22,2,audio,Engineering
TEAMS-011249,2020-07-14 12:05:00,U0044@acmecorp.com,29,7,screen_share,IT
TEAMS-011250,2020-07-14 13:46:00,U0141@acmecorp.com,63,2,audio,Sales
TEAMS-011251,2020-07-14 15:27:00,U0096@acmecorp.com,36,14,video,Sales
TEAMS-011252,2020-07-14 14:47:00,U0127@acmecorp.com,30,5,audio,Marketing
TEAMS-011253,2020-07-14 12:09:00,U0039@acmecorp.com,21,3,audio,Engineering
TEAMS-011254,2020-07-14 18:32:00,U0133@acmecorp.com,35,5,video,Marketing
TEAMS-011255,2020-07-14 16:45:00,U0172@acmecorp.com,81,2,audio,Sales
TEAMS-011256,2020-07-14 14:59:00,U0099@acmecorp.com,5,3,audio,Finance
TEAMS-011257,2020-07-14 14:10:00,U0103@acmecorp.com,34,2,video,Engineering
TEAMS-011258,2020-07-14 14:35:00,U0092@acmecorp.com,18,2,audio,Marketing
